theta_1,theta_2,theta_3,theta_4,theta_5,theta_6,x,y,z,rx,ry,rz
-2.982926248562445,-1.9504693579539447,-3.091581665133531,2.3764519492256415,-2.982925715182145,-2.9829263898480645,-9.817096389649199e-05,0.060209908396389594,0.1976510054370957,1.5697543777343155,0.4930163114246957,-0.011477847701267986
-2.8559932120537663,-1.8235363214452662,-2.964648628624852,2.5033849857343196,-2.8559926786734664,-2.855993353339386,-0.01271371173218637,0.06170530177419856,0.09846179296811822,1.558574837262138,0.8743854805442799,-0.05606450697827216
-2.7290601755450874,-1.6966032849365873,-2.837715592116174,2.6303180222429994,-2.7290596421647875,-2.729060316830707,-0.06814556671523951,0.04432552518035954,0.0020851731339867827,1.5341252644230594,1.225537269821608,-0.16116797331544724
-2.60212713903641,-1.5696702484279097,-2.710782555607496,2.7572510587516765,-2.60212660565611,-2.6021272803220294,-0.15716129606239557,-0.006914927739774368,-0.07330532861742417,1.4874959520906454,1.5228036641411,-0.34460395871576516
-2.475194102527731,-1.4427372119192308,-2.583849519098817,2.8841840952603555,-2.475193569147431,-2.4751942438133505,-0.2613795059136945,-0.09961722863808219,-0.1108407869648056,1.4080569564985645,1.734769141427795,-0.6096192210288355
-2.3482610660190524,-1.3158041754105523,-2.456916482590138,3.0111171317690335,-2.3482605326387525,-2.348261207304672,-0.3577527347359555,-0.23061664478745764,-0.09790388486842277,1.2866970599259404,1.827548966123543,-0.9369012956534162
-2.221328029510374,-1.1888711389018738,-2.32998344608146,3.1380501682777124,-2.221327496130074,-2.2213281707959935,-0.42453933942426236,-0.38543666195399806,-0.028407189988333893,1.1205718355341432,1.7767407147315586,-1.2817753717900546
-2.094394993001695,-1.0619381023931949,-2.203050409572781,-3.018202102393195,-2.094394459621395,-2.0943951342873146,-0.44705896503055653,-0.54089292714682,0.0960478145485617,0.9165931229881584,1.5810366000678597,-1.5835912749568666
-1.9674619564930158,-0.9350050658845159,-2.0761173730641023,-2.891269065884516,-1.9674614231127159,-1.967462097778636,-0.4215891931942788,-0.6701972995669169,0.26634285043435846,0.6900829009665704,1.2668570364224534,-1.7861504689551797
-1.8405289199843378,-0.8080720293758379,-1.9491843365554242,-2.764336029375838,-1.8405283866040378,-1.8405290612699579,-0.3563418121016985,-0.7491571092755911,0.46727784116192245,0.45860077737349647,0.878493526212523,-1.8563984137976408
